lpId,adres1885,straatnaam1885,zoneType,lpAddressStatus,isLinkableAddress,linkingStatus,hasGeometry,candidateCount,candidateSummary
2234,EBW244,Grote Waterstraat,renumbered-1885,address,yes,matched,yes,4,3455 | 1885 | 1e BW 244 | Grote Waterstraat | 1885-exact-components+street || 3458 | 1885 | 1e BW 244 | Grote Waterstraat | 1885-exact-components+street || 3459 | 1885 | 1e BW 244 | Grote Waterstraat | 1885-exact-components+street || 3460 | 1885 | 1e BW 244 | Grote Waterstraat | 1885-exact-components+street
2235,EBW250,Grote Waterstraat,renumbered-1885,address,yes,matched,yes,1,3859 | 1885 | 1e BW 250 | Grote Waterstraat | 1885-exact-components+street
2236,EBW251,Grote Waterstraat,renumbered-1885,address,yes,matched,yes,1,3860 | 1885 | 1e BW 251 | Grote Waterstraat | 1885-exact-components+street
2237,EBW248,Grote Waterstraat,renumbered-1885,address,yes,matched,yes,1,3873 | 1885 | 1e BW 248 | Grote Waterstraat | 1885-exact-components+street
2238,EBW247,Grote Waterstraat,renumbered-1885,address,yes,matched,yes,2,3874 | 1885 | 1e BW 247 a | Grote Waterstraat | 1885-fallback-core-only+street || 3875 | 1885 | 1e BW 247 b | Grote Waterstraat | 1885-fallback-core-only+street
2239,EBW246,Grote Waterstraat,renumbered-1885,address,yes,matched,yes,1,2904 | 1885 | 1e BW 246 | Grote Waterstraat | 1885-exact-components+street
2240,EBW245,Grote Waterstraat,renumbered-1885,address,yes,matched,yes,4,2905 | 1885 | 1e BW 245 | Grote Waterstraat | 1885-exact-components+street || 2906 | 1885 | 1e BW 245 b1 | Grote Waterstraat | 1885-fallback-core-only+street || 2907 | 1885 | 1e BW 245 | Grote Waterstraat | 1885-exact-components+street || 2908 | 1885 | 1e BW 245 | Grote Waterstraat | 1885-exact-components+street
2241,EBW253,Kleine Waterstraat,renumbered-1885,address,yes,matched,yes,1,4009 | 1885 | 1e BW 253 | Kleine Waterstraat | 1885-exact-components+street
2242,EBW252,Kleine Waterstraat,renumbered-1885,address,yes,matched,yes,1,3861 | 1885 | 1e BW 252 | Grote Waterstraat | 1885-exact-components
2243,EBW,Kleine Waterstraat,renumbered-1885,non-address-annotation,no,ignored-non-address-annotation,yes,0,
2244,EBW,,renumbered-1885,non-address-annotation,no,ignored-non-address-annotation,yes,0,
2245,EBW,,renumbered-1885,non-address-annotation,no,ignored-non-address-annotation,yes,0,
2246,,,unknown,insufficient-address-components,no,ignored-non-address-annotation,yes,0,
2247,TBW2,Weg van Charlesburg,renumbered-1885,address,yes,matched,yes,18,3544 | 1837 | 2e BW 11 | Oude laan van Charlesburg | 1837-exact-components || 3545 | 1837 | 2e BW 11 | Oude laan van Charlesburg | 1837-exact-components || 4376 | 1837 | 2e BW 16 | Oude laan van Charlesburg | 1837-fallback-core-only || 4378 | 1837 | 2e BW 15 | Oude laan van Charlesburg | 1837-fallback-core-only || 4380 | 1837 | 2e BW 14 | Oude laan van Charlesburg | 1837-fallback-core-only || 4382 | 1837 | 2e BW 14 | Oude laan van Charlesburg | 1837-fallback-core-only || 4384 | 1837 | 2e BW 13 | Oude laan van Charlesburg | 1837-fallback-core-only || 4386 | 1837 | 2e BW 12 | Oude laan van Charlesburg | 1837-fallback-core-only
2248,TBW3,Weg van Charlesburg,renumbered-1885,address,yes,matched,yes,17,4120 | 1837 | 2e BW 17 | Rijweg naar Kwatta | 1837-exact-components || 4122 | 1837 | 2e BW 17 | Rijweg naar Kwatta | 1837-exact-components || 4366 | 1837 | 2e BW 17 a | Rijweg naar Kwatta | 1837-exact-components || 4367 | 1837 | 2e BW 17 | Rijweg naar Kwatta | 1837-exact-components || 4368 | 1837 | 2e BW 17 | Rijweg naar Kwatta | 1837-exact-components || 4369 | 1837 | 2e BW 17 | Rijweg naar Kwatta | 1837-exact-components || 4373 | 1885 | 2e BW 3 | Weg van Charlesburg | 1885-exact-components+street || 4396 | 1837 | 2e BW 17 b | Rijweg naar Kwatta | 1837-exact-components
2249,TBW4,Weg van Charlesburg,renumbered-1885,address,yes,matched,yes,10,4124 | 1837 | 2e BW 18 | Rijweg naar Kwatta | 1837-exact-components || 4370 | 1837 | 2e BW 18 | Rijweg naar Kwatta | 1837-exact-components || 4371 | 1837 | 2e BW 18 | Rijweg naar Kwatta | 1837-exact-components || 4372 | 1837 | 2e BW 18 | Rijweg naar Kwatta | 1837-exact-components || 4374 | 1837 | 2e BW 18 | Rijweg naar Kwatta | 1837-exact-components || 4375 | 1885 | 2e BW 4 | Weg van Charlesburg | 1885-exact-components+street || 4404 | 1837 | 2e BW 18 | Rijweg naar Kwatta | 1837-exact-components || 4406 | 1885 | 2e BW 4 | Weg van Charlesburg | 1885-exact-components+street
2250,TBW10,Weg naar Zee,renumbered-1885,address,yes,matched,yes,24,4144 | 1837 | 2e BW 24 | Rijweg naar Kwatta | 1837-fallback-core-only || 4146 | 1837 | 2e BW 25 | Rijweg naar Kwatta | 1837-fallback-core-only || 4148 | 1837 | 2e BW 25 | Rijweg naar Kwatta | 1837-fallback-core-only || 4151 | 1837 | 2e BW 26 | Rijweg naar Kwatta | 1837-exact-components || 4158 | 1837 | 2e BW 27 | Rijweg naar Kwatta | 1837-fallback-core-only || 4160 | 1837 | 2e BW 27 | Rijweg naar Kwatta | 1837-fallback-core-only || 4161 | 1837 | 2e BW 27 | Rijweg naar Kwatta | 1837-fallback-core-only || 4162 | 1837 | 2e BW 28 | Rijweg naar Kwatta | 1837-fallback-core-only
2251,TBW9,Weg naar Zee,renumbered-1885,address,yes,matched,yes,6,4142 | 1837 | 2e BW 23 | Rijweg naar Kwatta | 1837-exact-components || 4387 | 1885 | 2e BW 9 | Weg naar Zee | 1885-exact-components+street || 4413 | 1885 | 2e BW 9 | Weg naar Zee | 1885-exact-components+street || 4415 | 1885 | 2e BW 9 a | Weg naar Zee | 1885-fallback-core-only+street || 4417 | 1885 | 2e BW 9 b | Weg naar Zee | 1885-fallback-core-only+street || 4419 | 1885 | 2e BW 9 | Weg naar Zee | 1885-exact-components+street
2252,TBW7,Weg naar Zee,renumbered-1885,address,yes,matched,yes,15,4135 | 1837 | 2e BW 21 | Rijweg naar Kwatta | 1837-exact-components || 4136 | 1837 | 2e BW 21 | Rijweg naar Kwatta | 1837-exact-components || 4385 | 1885 | 2e BW 7 | Weg naar Zee | 1885-exact-components+street || 4422 | 1885 | 2e BW 7 | Weg naar Zee | 1885-exact-components+street || 4423 | 1885 | 2e BW 7 | Weg naar Zee | 1885-exact-components+street || 4424 | 1885 | 2e BW 7 | Weg naar Zee | 1885-exact-components+street || 4425 | 1885 | 2e BW 7 | Weg naar Zee | 1885-exact-components+street || 4426 | 1885 | 2e BW 7 | Weg naar Zee | 1885-exact-components+street
2253,TBW8a,Weg naar Zee,renumbered-1885,address,yes,matched,yes,18,4138 | 1837 | 2e BW 22 a | Rijweg naar Kwatta | 1837-fallback-core-only || 4140 | 1837 | 2e BW 22 b | Rijweg naar Kwatta | 1837-fallback-core-only || 4421 | 1885 | 2e BW 8 a | Weg naar Zee | 1885-exact-components+street || 4427 | 1885 | 2e BW 8 a | Weg naar Zee | 1885-exact-components+street || 4429 | 1885 | 2e BW 8 | Weg naar Zee | 1885-fallback-core-only+street || 4430 | 1885 | 2e BW 8 | Weg naar Zee | 1885-fallback-core-only+street || 4431 | 1885 | 2e BW 8 | Weg naar Zee | 1885-fallback-core-only+street || 4433 | 1885 | 2e BW 8 | Weg naar Zee | 1885-fallback-core-only+street
2254,TBW11a,Oude laan van Charlesburg,renumbered-1885,address,yes,matched,yes,7,3544 | 1885 | 2e BW 11 | Oude laan van Charlesburg | 1885-fallback-core-only+street || 3545 | 1885 | 2e BW 11 | Oude laan van Charlesburg | 1885-fallback-core-only+street || 4167 | 1837 | 2e BW 32 | Rijweg naar Kwatta | 1837-fallback-core-only || 4388 | 1885 | 2e BW 11 | Oude laan van Charlesburg | 1885-fallback-core-only+street || 4389 | 1885 | 2e BW 11 ab | Oude laan van Charlesburg | 1885-fallback-core-only+street || 4390 | 1885 | 2e BW 11 | Oude laan van Charlesburg | 1885-fallback-core-only+street || 4509 | 1885 | 2e BW 11 | Oude laan van Charlesburg | 1885-fallback-core-only+street
2255,TBW12,Oude laan van Charlesburg,renumbered-1885,address,yes,matched,yes,6,4180 | 1837 | 2e BW 33 | Rijweg naar Kwatta | 1837-exact-components || 4190 | 1837 | 2e BW 33 | Rijweg naar Kwatta | 1837-exact-components || 4228 | 1837 | 2e BW 33 | Rijweg naar Kwatta | 1837-exact-components || 4229 | 1837 | 2e BW 33 | Rijweg naar Kwatta | 1837-exact-components || 4386 | 1885 | 2e BW 12 | Oude laan van Charlesburg | 1885-exact-components+street || 4495 | 1885 | 2e BW 12 | Oude laan van Charlesburg | 1885-exact-components+street
2256,TBW13,Oude laan van Charlesburg,renumbered-1885,address,yes,matched,yes,3,4108 | 1837 | 2e BW 34 | Rijweg naar Kwatta | 1837-exact-components || 4384 | 1885 | 2e BW 13 | Oude laan van Charlesburg | 1885-exact-components+street || 4506 | 1885 | 2e BW 13 | Oude laan van Charlesburg | 1885-exact-components+street
2257,TBW14,Oude laan van Charlesburg,renumbered-1885,address,yes,matched,yes,4,4109 | 1837 | 2e BW 34 | Rijweg naar Kwatta | 1837-exact-components || 4380 | 1885 | 2e BW 14 | Oude laan van Charlesburg | 1885-exact-components+street || 4382 | 1885 | 2e BW 14 | Oude laan van Charlesburg | 1885-exact-components+street || 4504 | 1885 | 2e BW 14 | Oude laan van Charlesburg | 1885-exact-components+street
2258,TBW15,Oude laan van Charlesburg,renumbered-1885,address,yes,matched,yes,4,4110 | 1837 | 2e BW 36 | Rijweg naar Kwatta | 1837-exact-components || 4378 | 1885 | 2e BW 15 | Oude laan van Charlesburg | 1885-exact-components+street || 4503 | 1885 | 2e BW 15 | Oude laan van Charlesburg | 1885-exact-components+street || 4788 | 1837 | 2e BW 35 | Tweede Rijweg | 1837-exact-components
2259,TBW16,Oude laan van Charlesburg,renumbered-1885,address,yes,matched,yes,3,4111 | 1837 | 2e BW 37 | Rijweg naar Kwatta | 1837-exact-components || 4376 | 1885 | 2e BW 16 | Oude laan van Charlesburg | 1885-exact-components+street || 4501 | 1885 | 2e BW 16 | Oude laan van Charlesburg | 1885-exact-components+street
2260,TBW17a,Oude laan van Charlesburg,renumbered-1885,address,yes,matched,yes,15,4112 | 1837 | 2e BW 38 | Rijweg naar Kwatta | 1837-fallback-core-only || 4113 | 1837 | 2e BW 38 | Rijweg naar Kwatta | 1837-fallback-core-only || 4120 | 1885 | 2e BW 17 | Rijweg naar Kwatta | 1885-fallback-core-only || 4122 | 1885 | 2e BW 17 | Rijweg naar Kwatta | 1885-fallback-core-only || 4366 | 1885 | 2e BW 17 a | Rijweg naar Kwatta | 1885-exact-components || 4367 | 1885 | 2e BW 17 | Rijweg naar Kwatta | 1885-fallback-core-only || 4368 | 1885 | 2e BW 17 | Rijweg naar Kwatta | 1885-fallback-core-only || 4369 | 1885 | 2e BW 17 | Rijweg naar Kwatta | 1885-fallback-core-only
2261,TBW18a,Rijweg naar Kwatta,renumbered-1885,address,yes,matched,yes,8,4114 | 1837 | 2e BW 39 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4115 | 1837 | 2e BW 39 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4124 | 1885 | 2e BW 18 | Rijweg naar Kwatta | 1885-fallback-core-only+street || 4370 | 1885 | 2e BW 18 | Rijweg naar Kwatta | 1885-fallback-core-only+street || 4371 | 1885 | 2e BW 18 | Rijweg naar Kwatta | 1885-fallback-core-only+street || 4372 | 1885 | 2e BW 18 | Rijweg naar Kwatta | 1885-fallback-core-only+street || 4374 | 1885 | 2e BW 18 | Rijweg naar Kwatta | 1885-fallback-core-only+street || 4404 | 1885 | 2e BW 18 | Rijweg naar Kwatta | 1885-fallback-core-only+street
2262,TBW19b,Rijweg naar Kwatta,renumbered-1885,address,yes,matched,yes,2,4116 | 1837 | 2e BW 40 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4126 | 1885 | 2e BW 19 | Rijweg naar Kwatta | 1885-fallback-core-only+street
2263,TBW20,Rijweg naar Kwatta,renumbered-1885,address,yes,matched,yes,5,3647 | 1837 | 2e BW 41 | Rijweg naar Kwatta | 1837-exact-components+street || 3951 | 1885 | 2e BW 20 | Rijweg naar Kwatta | 1885-exact-components+street || 4117 | 1837 | 2e BW 41 | Rijweg naar Kwatta | 1837-exact-components+street || 4128 | 1885 | 2e BW 20 | Rijweg naar Kwatta | 1885-exact-components+street || 4365 | 1885 | 2e BW 20 | Rijweg naar Kwatta | 1885-exact-components+street
2264,TBW21,Rijweg naar Kwatta,renumbered-1885,address,yes,matched,yes,6,3645 | 1837 | 2e BW 52 | Rijweg naar Kwatta | 1837-exact-components+street || 3646 | 1837 | 2e BW 51 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4118 | 1837 | 2e BW 52 | Rijweg naar Kwatta | 1837-exact-components+street || 4135 | 1885 | 2e BW 21 | Rijweg naar Kwatta | 1885-exact-components+street || 4136 | 1885 | 2e BW 21 | Rijweg naar Kwatta | 1885-exact-components+street || 4183 | 1837 | 2e BW 52 | Rijweg naar Kwatta | 1837-exact-components+street
2265,TBW22,Rijweg naar Kwatta,renumbered-1885,address,yes,matched,yes,9,3592 | 1837 | 2e BW 53 | Rijweg naar Kwatta | 1837-exact-components+street || 3593 | 1837 | 2e BW 53 | Rijweg naar Kwatta | 1837-exact-components+street || 4138 | 1885 | 2e BW 22 a | Rijweg naar Kwatta | 1885-fallback-core-only+street || 4140 | 1885 | 2e BW 22 b | Rijweg naar Kwatta | 1885-fallback-core-only+street || 4794 | 1837 | 2e BW 53 | Rijweg naar Kwatta | 1837-exact-components+street || 4796 | 1837 | 2e BW 53 | Rijweg naar Kwatta | 1837-exact-components+street || 4798 | 1837 | 2e BW 53 | Rijweg naar Kwatta | 1837-exact-components+street || 5021 | 1837 | 2e BW 53 | Rijweg naar Kwatta | 1837-exact-components+street
2266,TBW23,Rijweg naar Kwatta,renumbered-1885,address,yes,matched,yes,23,4142 | 1885 | 2e BW 23 | Rijweg naar Kwatta | 1885-exact-components+street || 4171 | 1837 | 2e BW 58 a | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4172 | 1837 | 2e BW 58 b | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4173 | 1837 | 2e BW 57 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4174 | 1837 | 2e BW 57 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4175 | 1837 | 2e BW 56 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4176 | 1837 | 2e BW 55 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4177 | 1837 | 2e BW 54 | Rijweg naar Kwatta | 1837-fallback-core-only+street
2267,TBW24,Rijweg naar Kwatta,renumbered-1885,address,yes,matched,yes,4,4144 | 1885 | 2e BW 24 | Rijweg naar Kwatta | 1885-exact-components+street || 4168 | 1837 | 2e BW 59 b | Rijweg naar Kwatta | 1837-exact-components+street || 4169 | 1837 | 2e BW 59 a | Rijweg naar Kwatta | 1837-exact-components+street || 4170 | 1837 | 2e BW 59 | Rijweg naar Kwatta | 1837-exact-components+street
2268,TBW25,Rijweg naar Kwatta,renumbered-1885,address,yes,matched,yes,3,4146 | 1885 | 2e BW 25 | Rijweg naar Kwatta | 1885-exact-components+street || 4148 | 1885 | 2e BW 25 | Rijweg naar Kwatta | 1885-exact-components+street || 4163 | 1837 | 2e BW 60 | Rijweg naar Kwatta | 1837-exact-components+street
2269,TBW26a,Rijweg naar Kwatta,renumbered-1885,address,yes,matched,yes,8,4151 | 1885 | 2e BW 26 | Rijweg naar Kwatta | 1885-fallback-core-only+street || 4154 | 1837 | 2e BW 62 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4155 | 1837 | 2e BW 62 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4156 | 1837 | 2e BW 61 | Rijweg naar Kwatta | 1837-exact-components+street || 4157 | 1837 | 2e BW 61 | Rijweg naar Kwatta | 1837-exact-components+street || 4159 | 1837 | 2e BW 61 | Rijweg naar Kwatta | 1837-exact-components+street || 4697 | 1885 | 2e BW 26 | Rijweg naar Kwatta | 1885-fallback-core-only+street || 4698 | 1885 | 2e BW 26 | Rijweg naar Kwatta | 1885-fallback-core-only+street
2270,TBW27,Rijweg naar Kwatta,renumbered-1885,address,yes,matched,yes,7,4149 | 1837 | 2e BW 63 a | Rijweg naar Kwatta | 1837-exact-components+street || 4150 | 1837 | 2e BW 63 b | Rijweg naar Kwatta | 1837-exact-components+street || 4152 | 1837 | 2e BW 63 b | Rijweg naar Kwatta | 1837-exact-components+street || 4153 | 1837 | 2e BW 63 b | Rijweg naar Kwatta | 1837-exact-components+street || 4158 | 1885 | 2e BW 27 | Rijweg naar Kwatta | 1885-exact-components+street || 4160 | 1885 | 2e BW 27 | Rijweg naar Kwatta | 1885-exact-components+street || 4161 | 1885 | 2e BW 27 | Rijweg naar Kwatta | 1885-exact-components+street
2271,TBW28,Rijweg naar Kwatta,renumbered-1885,address,yes,matched,yes,7,4137 | 1837 | 2e BW 66 a | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4139 | 1837 | 2e BW 66 b | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4141 | 1837 | 2e BW 66 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4143 | 1837 | 2e BW 65 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4145 | 1837 | 2e BW 65 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4147 | 1837 | 2e BW 64 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4162 | 1885 | 2e BW 28 | Rijweg naar Kwatta | 1885-exact-components+street
2272,TBW29,Rijweg naar Kwatta,renumbered-1885,address,yes,matched,yes,4,4132 | 1837 | 2e BW 67 | Rijweg naar Kwatta | 1837-exact-components+street || 4133 | 1837 | 2e BW 67 a | Rijweg naar Kwatta | 1837-exact-components+street || 4134 | 1837 | 2e BW 67 b | Rijweg naar Kwatta | 1837-exact-components+street || 4164 | 1885 | 2e BW 29 | Rijweg naar Kwatta | 1885-exact-components+street
2273,TBW30,Rijweg naar Kwatta,renumbered-1885,address,yes,matched,yes,13,4119 | 1837 | 2e BW 70 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4121 | 1837 | 2e BW 70 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4123 | 1837 | 2e BW 70 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4125 | 1837 | 2e BW 69 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4127 | 1837 | 2e BW 69 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4129 | 1837 | 2e BW 69 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4130 | 1837 | 2e BW 68 | Rijweg naar Kwatta | 1837-fallback-core-only+street || 4131 | 1837 | 2e BW 68 | Rijweg naar Kwatta | 1837-fallback-core-only+street
