europeanaId,europeanaGuid,europeanaType,field,category,matchedTerm,matchedTermNormalized,canonicalName,matchSource,stmGazetteerId,termAmbiguityCount,surinameConfidence,isStrictSuriname,naturalHistoryFlag,title,snippet,plantationContextHint,streetContextHint,lowHangingSpecific,reviewBucket
/270/resource_document_jhm_museum_MB02532,https://www.europeana.eu/item/270/resource_document_jhm_museum_MB02532?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Gelderland,gelderland,Gelderland,plantages-dataset,,3,probable,true,false,"Post Gelderland a Joden Savannah v Surinamu | Post-Gelderland und Savannah-Juden in Surinam | Post Gelderland och Joden Savannah i Surinam | Μετά γκέλντερλαντ και Τζόντεν Σαβάνα στο Σουρινάμ | Post Gelderland and Savannah Jews in Suriname | Post Gelderland ed ebrei di Savannah in Suriname | Post Gelderland et Joden Savannah au Suriname | Post Gelderland i Joden Savannah w Surinamie | Post Gelderland en Joden Savannah te Suriname | Post Gelderland i Joden Savannah a Surinam | Post Gelderland y Joden Savannah en Surinam | MB02532, vrije grafiek, Gerard Bernh. Cath. Voorduin, 1860-1900",Post Gelderland a Joden Savannah v Surinamu | Post-Gelderland und Savannah-Juden in Surinam | Post Gelderland och J,true,false,false,ambiguous
/447/GEO0025526,https://www.europeana.eu/item/447/GEO0025526?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Perou,perou,Perou,stm-gazetteer,stm-01112,2,strict,true,false,"Carte du Pérou et Brésil sep., de Terra-Firme, de Guyana, et de la Rivière des amazones","Carte du Pérou et Brésil sep., de Terra-Firme, de Guyana, et de la Rivière des amazones",false,false,false,needs-review
/447/GEO0025526,https://www.europeana.eu/item/447/GEO0025526?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Perou,perou,Perou,plantages-dataset,,2,strict,true,false,"Carte du Pérou et Brésil sep., de Terra-Firme, de Guyana, et de la Rivière des amazones","Carte du Pérou et Brésil sep., de Terra-Firme, de Guyana, et de la Rivière des amazones",false,false,false,needs-review
/447/GEO0027875,https://www.europeana.eu/item/447/GEO0027875?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Nova,nova,Nova,stm-gazetteer,stm-02466,1,strict,true,false,Tabula Tabnova omnium oculis exibens et proposens venssimam [sic] Tabem... | Tabula geographica nova omnium oculis exibens et proponens venssimam [sic] descriptionem...,Tabula Tabnova omnium oculis exibens et proposens venssimam [sic] Tabem... | Tabula geographica nova omnium oculis,false,false,false,needs-review
/2064108/Museu_ProvidedCHO_Ethnologisches_Museum__Staatliche_Museen_zu_Berlin_DE_MUS_019118_1622653,https://www.europeana.eu/item/2064108/Museu_ProvidedCHO_Ethnologisches_Museum__Staatliche_Museen_zu_Berlin_DE_MUS_019118_1622653?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Waterkant,waterkant,Waterkant,paramaribo-street-standardization,,1,strict,true,false,Waterkant. Paramaribo,Waterkant. Paramaribo,false,true,true,high-precision
/2064108/Museu_ProvidedCHO_Ethnologisches_Museum__Staatliche_Museen_zu_Berlin_DE_MUS_019118_1622655,https://www.europeana.eu/item/2064108/Museu_ProvidedCHO_Ethnologisches_Museum__Staatliche_Museen_zu_Berlin_DE_MUS_019118_1622655?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Heerenstraat,heerenstraat,Herenstraat,paramaribo-street-standardization,,1,strict,true,false,Heerenstraat. Paramaribo,Heerenstraat. Paramaribo,false,true,true,high-precision
/2064108/Museu_ProvidedCHO_Ethnologisches_Museum__Staatliche_Museen_zu_Berlin_DE_MUS_019118_1622656,https://www.europeana.eu/item/2064108/Museu_ProvidedCHO_Ethnologisches_Museum__Staatliche_Museen_zu_Berlin_DE_MUS_019118_1622656?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Waterkant,waterkant,Waterkant,paramaribo-street-standardization,,1,strict,true,false,Waterkant. Paramaribo,Waterkant. Paramaribo,false,true,true,high-precision
/2064108/Museu_ProvidedCHO_Ethnologisches_Museum__Staatliche_Museen_zu_Berlin_DE_MUS_019118_1622945,https://www.europeana.eu/item/2064108/Museu_ProvidedCHO_Ethnologisches_Museum__Staatliche_Museen_zu_Berlin_DE_MUS_019118_1622945?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Carolina,carolina,Carolina,stm-gazetteer,stm-01698,1,strict,true,false,Carolina am Oberen Suriname (Herrnhuterkapelle),Carolina am Oberen Suriname (Herrnhuterkapelle),false,false,false,needs-review
/2064108/Museu_ProvidedCHO_Ethnologisches_Museum__Staatliche_Museen_zu_Berlin_DE_MUS_019118_1721741,https://www.europeana.eu/item/2064108/Museu_ProvidedCHO_Ethnologisches_Museum__Staatliche_Museen_zu_Berlin_DE_MUS_019118_1721741?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Plein,plein,Gouvernementsplein,paramaribo-street-standardization,,1,strict,true,false,Gouvernements Plein,Gouvernements Plein,false,true,true,high-precision
/2032013/Ethnologisches_Museum__Staatliche_Museen_zu_Berlin_DE_MUS_019118_1721741,https://www.europeana.eu/item/2032013/Ethnologisches_Museum__Staatliche_Museen_zu_Berlin_DE_MUS_019118_1721741?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Plein,plein,Gouvernementsplein,paramaribo-street-standardization,,1,strict,true,false,"Gouvernements Plein | Positiv, SW | Governors of Plein","Gouvernements Plein | Positiv, SW | Governors of Plein",false,true,true,high-precision
/2021657/resource_document_museon_216314,https://www.europeana.eu/item/2021657/resource_document_museon_216314?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Curacao,curacao,Curacao,stm-gazetteer,stm-01223,4,probable,true,false,schoolwandkaart | Suriname en de Ned. Antillen,"Een oprolbare schoolwandkaart tussen twee stokken. Aan de linkerzijde van de plaat is een kaart van Suriname te zien, waarop de belangrijkste plaatsen, rivieren en hoogteverschille",false,false,false,ambiguous
/2021657/resource_document_museon_216314,https://www.europeana.eu/item/2021657/resource_document_museon_216314?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Curacao,curacao,Curacao,stm-gazetteer,stm-01224,4,probable,true,false,schoolwandkaart | Suriname en de Ned. Antillen,"Een oprolbare schoolwandkaart tussen twee stokken. Aan de linkerzijde van de plaat is een kaart van Suriname te zien, waarop de belangrijkste plaatsen, rivieren en hoogteverschille",false,false,false,ambiguous
/2021657/resource_document_museon_216314,https://www.europeana.eu/item/2021657/resource_document_museon_216314?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Curacao,curacao,Curacao,stm-gazetteer,stm-01457,4,probable,true,false,schoolwandkaart | Suriname en de Ned. Antillen,"Een oprolbare schoolwandkaart tussen twee stokken. Aan de linkerzijde van de plaat is een kaart van Suriname te zien, waarop de belangrijkste plaatsen, rivieren en hoogteverschille",false,false,false,ambiguous
/2021657/resource_document_museon_216314,https://www.europeana.eu/item/2021657/resource_document_museon_216314?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Curacao,curacao,Curacao,stm-gazetteer,stm-01681,4,probable,true,false,schoolwandkaart | Suriname en de Ned. Antillen,"Een oprolbare schoolwandkaart tussen twee stokken. Aan de linkerzijde van de plaat is een kaart van Suriname te zien, waarop de belangrijkste plaatsen, rivieren en hoogteverschille",false,false,false,ambiguous
/2021657/resource_document_museon_216314,https://www.europeana.eu/item/2021657/resource_document_museon_216314?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,St. Eustatius,st eustatius,St. Eustatius,stm-gazetteer,stm-01859,2,probable,true,false,schoolwandkaart | Suriname en de Ned. Antillen,"s kaders met kaarten van Curaçao, Aruba, Bonaire, St. Eustatius, Saba en St. Maarten (schaal 1:130.000). In het onderste vlak een overzichtskaart van het bovenste",false,false,false,needs-review
/2021657/resource_document_museon_216314,https://www.europeana.eu/item/2021657/resource_document_museon_216314?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Willemstad,willemstad,Willemstad,stm-gazetteer,stm-02030,1,probable,true,false,schoolwandkaart | Suriname en de Ned. Antillen,t de legenda en een kaart van kleiner formaat van Willemstad (schaal 1:30.000). De rechterzijde is in tweeën verdeeld. In het bovenste vlak zes kaders met kaart,false,false,false,needs-review
/2021657/resource_document_museon_216314,https://www.europeana.eu/item/2021657/resource_document_museon_216314?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,St. Eustatius,st eustatius,St. Eustatius,plantages-dataset,,2,probable,true,false,schoolwandkaart | Suriname en de Ned. Antillen,"s kaders met kaarten van Curaçao, Aruba, Bonaire, St. Eustatius, Saba en St. Maarten (schaal 1:130.000). In het onderste vlak een overzichtskaart van het bovenste",false,false,false,needs-review
/2021657/resource_document_museon_216322,https://www.europeana.eu/item/2021657/resource_document_museon_216322?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Groningen,groningen,Groningen,stm-gazetteer,stm-00830,3,probable,true,false,Zendingskaart van Ned. Oost-Indië en Suriname | schoolwandkaart,"ouwer"". Rechtsonder: ""Uitgave van P. Noordhoff te Groningen"".",false,false,false,ambiguous
/2021657/resource_document_museon_216322,https://www.europeana.eu/item/2021657/resource_document_museon_216322?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Groningen,groningen,Groningen,stm-gazetteer,stm-02245,3,probable,true,false,Zendingskaart van Ned. Oost-Indië en Suriname | schoolwandkaart,"ouwer"". Rechtsonder: ""Uitgave van P. Noordhoff te Groningen"".",false,false,false,ambiguous
/2021657/resource_document_museon_216322,https://www.europeana.eu/item/2021657/resource_document_museon_216322?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Groningen,groningen,Groningen,stm-gazetteer,stm-02384,3,probable,true,false,Zendingskaart van Ned. Oost-Indië en Suriname | schoolwandkaart,"ouwer"". Rechtsonder: ""Uitgave van P. Noordhoff te Groningen"".",false,false,false,ambiguous
/2021657/resource_document_museon_216322,https://www.europeana.eu/item/2021657/resource_document_museon_216322?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Java,java,Java,stm-gazetteer,stm-00789,1,probable,true,false,Zendingskaart van Ned. Oost-Indië en Suriname | schoolwandkaart,"twee landen te laten zien. Onderaan de kaart van Java (schaal 1:1.750.000), de legenda en de kaart van het noorden van Suriname (schaal 1:2.500.000). Op",false,false,false,needs-review
/270/resource_document_jhm_museum_M000990,https://www.europeana.eu/item/270/resource_document_jhm_museum_M000990?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Voorgrond,voorgrond,Voorgrond,stm-gazetteer,stm-01232,2,strict,true,false,"Suriname: Jodensavannah | M000990, vrije grafiek, Gerard Bernh. Cath. Voorduin, 1800-1900",Voorgrond: dor grasland met smal zandpad; links naar bosrand afrasteringspalen; links hiervan veld met grafze,false,false,false,needs-review
/270/resource_document_jhm_museum_M000990,https://www.europeana.eu/item/270/resource_document_jhm_museum_M000990?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Voorgrond,voorgrond,Voorgrond,stm-gazetteer,stm-01471,2,strict,true,false,"Suriname: Jodensavannah | M000990, vrije grafiek, Gerard Bernh. Cath. Voorduin, 1800-1900",Voorgrond: dor grasland met smal zandpad; links naar bosrand afrasteringspalen; links hiervan veld met grafze,false,false,false,needs-review
/1516/id_program_2102201250330042331,https://www.europeana.eu/item/1516/id_program_2102201250330042331?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Oranje,oranje,Oranje,stm-gazetteer,stm-00886,4,probable,true,false,"Paramaribo, 31-08-1940, deel 1","film vertelt u van de liefde die in Suriname voor Oranje leeft' - tussentitel 'Zooals de zon opgaat boven de Surinamerivier, zoo zal Oranje weer opgaan over",false,false,false,ambiguous
/1516/id_program_2102201250330042331,https://www.europeana.eu/item/1516/id_program_2102201250330042331?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Oranje,oranje,Oranje,stm-gazetteer,stm-01149,4,probable,true,false,"Paramaribo, 31-08-1940, deel 1","film vertelt u van de liefde die in Suriname voor Oranje leeft' - tussentitel 'Zooals de zon opgaat boven de Surinamerivier, zoo zal Oranje weer opgaan over",false,false,false,ambiguous
/1516/id_program_2102201250330042331,https://www.europeana.eu/item/1516/id_program_2102201250330042331?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Oranje,oranje,Oranje,stm-gazetteer,stm-01521,4,probable,true,false,"Paramaribo, 31-08-1940, deel 1","film vertelt u van de liefde die in Suriname voor Oranje leeft' - tussentitel 'Zooals de zon opgaat boven de Surinamerivier, zoo zal Oranje weer opgaan over",false,false,false,ambiguous
/1516/id_program_2102201250330042331,https://www.europeana.eu/item/1516/id_program_2102201250330042331?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Oranje,oranje,Oranje,stm-gazetteer,stm-01522,4,probable,true,false,"Paramaribo, 31-08-1940, deel 1","film vertelt u van de liefde die in Suriname voor Oranje leeft' - tussentitel 'Zooals de zon opgaat boven de Surinamerivier, zoo zal Oranje weer opgaan over",false,false,false,ambiguous
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58248,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58248?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Hague,hague,Hague,stm-gazetteer,stm-00920,3,strict,true,false,Conference on the Kingdom Statute | Conference on the Charter for the Kingdom of the Netherlands | Conferentie over het Koninkrijksstatuut | Week number 74-22 | Weeknummer 74-22,"In the Catshuis in The Hague, the Prime Ministers and other cabinet members of the Netherlands, Suriname and the Netherlands Ant",false,false,false,ambiguous
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58248,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58248?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Hague,hague,Hague,stm-gazetteer,stm-00921,3,strict,true,false,Conference on the Kingdom Statute | Conference on the Charter for the Kingdom of the Netherlands | Conferentie over het Koninkrijksstatuut | Week number 74-22 | Weeknummer 74-22,"In the Catshuis in The Hague, the Prime Ministers and other cabinet members of the Netherlands, Suriname and the Netherlands Ant",false,false,false,ambiguous
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58248,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58248?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Hague,hague,Hague,stm-gazetteer,stm-01545,3,strict,true,false,Conference on the Kingdom Statute | Conference on the Charter for the Kingdom of the Netherlands | Conferentie over het Koninkrijksstatuut | Week number 74-22 | Weeknummer 74-22,"In the Catshuis in The Hague, the Prime Ministers and other cabinet members of the Netherlands, Suriname and the Netherlands Ant",false,false,false,ambiguous
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58393,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58393?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,De Vrijheid,de vrijheid,De Vrijheid,stm-gazetteer,stm-01485,1,strict,true,false,Independence demonstration | Onafhankelijkheidsdemonstratie | Week number 71-52 | Weeknummer 71-52,"listen Unie lopen ze in een optocht, de mars naar de vrijheid, met spandoeken door de straten, oa leraar Chin a Foeng, secretaris van de SSU, en journalist Rudi",false,false,false,needs-review
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58393,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58393?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Union,union,Union,stm-gazetteer,stm-00901,2,strict,true,false,Independence demonstration | Onafhankelijkheidsdemonstratie | Week number 71-52 | Weeknummer 71-52,"dence. On the initiative of the Surinam Socialist Union, they march through the streets with banners, including teacher Chin a Foeng, secretary of the SSU,",false,false,false,needs-review
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58393,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58393?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Union,union,Union,stm-gazetteer,stm-01614,2,strict,true,false,Independence demonstration | Onafhankelijkheidsdemonstratie | Week number 71-52 | Weeknummer 71-52,"dence. On the initiative of the Surinam Socialist Union, they march through the streets with banners, including teacher Chin a Foeng, secretary of the SSU,",false,false,false,needs-review
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58546,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58546?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00715,5,strict,true,false,News from Suriname: old people have a day out | News from Suriname: elderly people a day out | Nieuws uit Suriname: bejaarden een dagje uit | Week number 64-32 | Weeknummer 64-32,"attire. With busses they drive via Leliedorp and Onverwacht to Maranam, where they go dancing. | Elderly people from Paramaribo go out for a day. Currant buns",false,false,false,ambiguous
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58546,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58546?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00852,5,strict,true,false,News from Suriname: old people have a day out | News from Suriname: elderly people a day out | Nieuws uit Suriname: bejaarden een dagje uit | Week number 64-32 | Weeknummer 64-32,"attire. With busses they drive via Leliedorp and Onverwacht to Maranam, where they go dancing. | Elderly people from Paramaribo go out for a day. Currant buns",false,false,false,ambiguous
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58546,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58546?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00855,5,strict,true,false,News from Suriname: old people have a day out | News from Suriname: elderly people a day out | Nieuws uit Suriname: bejaarden een dagje uit | Week number 64-32 | Weeknummer 64-32,"attire. With busses they drive via Leliedorp and Onverwacht to Maranam, where they go dancing. | Elderly people from Paramaribo go out for a day. Currant buns",false,false,false,ambiguous
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58546,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58546?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-00859,5,strict,true,false,News from Suriname: old people have a day out | News from Suriname: elderly people a day out | Nieuws uit Suriname: bejaarden een dagje uit | Week number 64-32 | Weeknummer 64-32,"attire. With busses they drive via Leliedorp and Onverwacht to Maranam, where they go dancing. | Elderly people from Paramaribo go out for a day. Currant buns",false,false,false,ambiguous
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58546,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58546?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Onverwacht,onverwacht,Onverwacht,stm-gazetteer,stm-02147,5,strict,true,false,News from Suriname: old people have a day out | News from Suriname: elderly people a day out | Nieuws uit Suriname: bejaarden een dagje uit | Week number 64-32 | Weeknummer 64-32,"attire. With busses they drive via Leliedorp and Onverwacht to Maranam, where they go dancing. | Elderly people from Paramaribo go out for a day. Currant buns",false,false,false,ambiguous
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58853,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58853?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Hague,hague,Hague,stm-gazetteer,stm-00920,3,strict,true,false,Implementation Brokopondo Plan | Realization of the Brokopondo Plan | Uitvoering Brokopondo Plan | Week number 59-10 | Weeknummer 59-10,"In the commissariat for Surinamese affairs in The Hague, Dr. R.H. Pos, minister plenipotentiary for Suriname in the Netherlands, Dr. Jules Sedney, minister",false,false,false,ambiguous
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58853,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58853?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Hague,hague,Hague,stm-gazetteer,stm-00921,3,strict,true,false,Implementation Brokopondo Plan | Realization of the Brokopondo Plan | Uitvoering Brokopondo Plan | Week number 59-10 | Weeknummer 59-10,"In the commissariat for Surinamese affairs in The Hague, Dr. R.H. Pos, minister plenipotentiary for Suriname in the Netherlands, Dr. Jules Sedney, minister",false,false,false,ambiguous
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58853,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58853?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Hague,hague,Hague,stm-gazetteer,stm-01545,3,strict,true,false,Implementation Brokopondo Plan | Realization of the Brokopondo Plan | Uitvoering Brokopondo Plan | Week number 59-10 | Weeknummer 59-10,"In the commissariat for Surinamese affairs in The Hague, Dr. R.H. Pos, minister plenipotentiary for Suriname in the Netherlands, Dr. Jules Sedney, minister",false,false,false,ambiguous
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58985,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58985?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Hague,hague,Hague,stm-gazetteer,stm-00920,3,strict,true,false,"Conclusion of the Round Table Conference between the Netherlands, Suriname and the Netherlands Antilles | Sluiting van de Ronde Tafelconferentie tussen Nederland, Suriname en de Nederlandse Antillen | Week number 54-23 | Weeknummer 54-23","Antilles in the meeting room of the Senate in The Hague, chaired by Prime Minister Dr. Willem Drees Sr. The Dutch delegation is chaired by Prof. W.J.A. Ker",false,false,false,ambiguous
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58985,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58985?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Hague,hague,Hague,stm-gazetteer,stm-00921,3,strict,true,false,"Conclusion of the Round Table Conference between the Netherlands, Suriname and the Netherlands Antilles | Sluiting van de Ronde Tafelconferentie tussen Nederland, Suriname en de Nederlandse Antillen | Week number 54-23 | Weeknummer 54-23","Antilles in the meeting room of the Senate in The Hague, chaired by Prime Minister Dr. Willem Drees Sr. The Dutch delegation is chaired by Prof. W.J.A. Ker",false,false,false,ambiguous
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58985,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_58985?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Hague,hague,Hague,stm-gazetteer,stm-01545,3,strict,true,false,"Conclusion of the Round Table Conference between the Netherlands, Suriname and the Netherlands Antilles | Sluiting van de Ronde Tafelconferentie tussen Nederland, Suriname en de Nederlandse Antillen | Week number 54-23 | Weeknummer 54-23","Antilles in the meeting room of the Senate in The Hague, chaired by Prime Minister Dr. Willem Drees Sr. The Dutch delegation is chaired by Prof. W.J.A. Ker",false,false,false,ambiguous
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_59037,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_59037?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Marienburg,marienburg,Marienburg,stm-gazetteer,stm-00583,3,strict,true,false,News from the West: sugar culture in Suriname | News from the West: sugercane cultivation in Suriname | Nieuws uit de West: suikercultuur in Suriname | Week number 48-11 | Weeknummer 48-11,"Impression of the state of affairs on the sugar cane plantation Mariënburg in Suriname. SHOTS: - a field of waving reeds; - workers walk through the field, cut the reeds with mache",true,false,false,ambiguous
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_59037,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_59037?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Marienburg,marienburg,Marienburg,stm-gazetteer,stm-01118,3,strict,true,false,News from the West: sugar culture in Suriname | News from the West: sugercane cultivation in Suriname | Nieuws uit de West: suikercultuur in Suriname | Week number 48-11 | Weeknummer 48-11,"Impression of the state of affairs on the sugar cane plantation Mariënburg in Suriname. SHOTS: - a field of waving reeds; - workers walk through the field, cut the reeds with mache",true,false,false,ambiguous
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_59037,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_59037?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Marienburg,marienburg,Marienburg,plantages-dataset,,3,strict,true,false,News from the West: sugar culture in Suriname | News from the West: sugercane cultivation in Suriname | Nieuws uit de West: suikercultuur in Suriname | Week number 48-11 | Weeknummer 48-11,"Impression of the state of affairs on the sugar cane plantation Mariënburg in Suriname. SHOTS: - a field of waving reeds; - workers walk through the field, cut the reeds with mache",true,false,false,ambiguous
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_59386,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_59386?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,De Nieuwe Grond,de nieuwe grond,De Nieuwe Grond,stm-gazetteer,stm-02301,2,strict,true,false,News from the West: education in Suriname | Nieuws uit de West: onderwijs in Suriname | Week number: 57-35 | Weeknummer: 57-35,w school has been opened at the former plantation De Nieuwe Grond (The New Soil) for the children of Hindu farmers from the surrounding area who cultivate rice. Ther,true,false,true,high-precision
/2051906/data_euscreenXL_https___www_openbeelden_nl_media_59386,https://www.europeana.eu/item/2051906/data_euscreenXL_https___www_openbeelden_nl_media_59386?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,De Nieuwe Grond,de nieuwe grond,De Nieuwe Grond,plantages-dataset,,2,strict,true,false,News from the West: education in Suriname | Nieuws uit de West: onderwijs in Suriname | Week number: 57-35 | Weeknummer: 57-35,w school has been opened at the former plantation De Nieuwe Grond (The New Soil) for the children of Hindu farmers from the surrounding area who cultivate rice. Ther,true,false,true,high-precision
/08602/IL5000034338,https://www.europeana.eu/item/08602/IL5000034338?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Copie,copie,Copie,stm-gazetteer,stm-00986,2,strict,true,false,"Chronicle with the goal. | Cronaca con l'obiettivo. | La Settimana Incom
				             
				 01678",ets of flowers in their heads | Jean Folain signs copies of his books of verses | 23 - a crowd of admirers surrounded Perry Como to get an autograph | Fran,false,false,false,needs-review
/08602/IL5000034338,https://www.europeana.eu/item/08602/IL5000034338?utm_source=api&utm_medium=api&utm_campaign=ookerleus,VIDEO,description,plantation,Flora,flora,Flora,stm-gazetteer,stm-00881,2,strict,true,false,"Chronicle with the goal. | Cronaca con l'obiettivo. | La Settimana Incom
				             
				 01678",s wife is also on display among the book stalls | Flora tears the envelopes in which the names of the winners are contained | 9 - the spotlight goes out on,false,false,false,needs-review
